concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919093,Has concept,2021-01-30,2099-12-31,NA
35919093,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919810,Has concept,2021-01-30,2099-12-31,NA
35919810,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919580,Has concept,2021-01-30,2099-12-31,NA
35919580,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919535,Has concept,2021-01-30,2099-12-31,NA
35919535,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919378,Has concept,2021-01-30,2099-12-31,NA
35919378,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919243,Has concept,2021-01-30,2099-12-31,NA
35919243,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919361,Has concept,2021-01-30,2099-12-31,NA
35919361,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919636,Has concept,2021-01-30,2099-12-31,NA
35919636,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919400,Has concept,2021-01-30,2099-12-31,NA
35919400,49ff7254-d678-495a-8dc9-f28d43cd4e65,Concept of,2021-01-30,2099-12-31,NA
49ff7254-d678-495a-8dc9-f28d43cd4e65,35919828,Has concept,2021-01-30,2099-12-31,NA
